Protein_Id	Gene_Symbol	Description	Group_ID	Number_of_peptides	Collapsed	Parsimony	default~ratios0 sum	TMTPro126	TMTPro128C	TMTPro129N	TMTPro130C	TMTPro131N	TMTPro131C	TMTPro133C	TMTPro134N	default~ratios9 sum
KY21.Chr1.2171.v1.nonSL1-1			5795	2	C	UR	0	0.82638	0.68379	0.109695	0.060826	0.130178	0.091044	0.066298	0.0318011	0
KY21.Chr10.465.v1.ND1-2			5796	3	C	UR	0	0.39615	0.33521	0.42858	0.46119	0.57294	0.37445	0.256958	0.174537	0
KY21.Chr9.1064.v1.SL2-1			5797	1	C	UR	0	0.084055	0.065847	0.076763	0.051319	0.095482	0.12622	0.24927	0.25104	0
KY21.Chr4.192.v2.nonSL4-1			5798	2	C	UR	0	0.33575	0.29244	0.119688	0.0780094	0.151613	0.23174	0.35314	0.43762	0
KY21.Chr11.1151.v1.SL1-1			5799	2	C	UR	0	0.27107	0.197574	0.27539	0.24632	0.3024	0.24417	0.25922	0.20385	0
KY21.Chr13.460.v1.SL1-1			5800	5	C	UR	0	0.576534	0.471353	0.524218	0.576536	0.662906	0.71375	0.83874	0.63597	0
KY21.Chr3.278.v2.nonSL3-1			5801	3	C	UR	0	0.286068	0.228181	0.246274	0.211119	0.34093	0.34477	0.55532	0.78733	0
KY21.Chr3.1572.v1.nonSL26-1			5802	13	C	UR	0	1.63898	1.41103	1.83956	1.33378	1.51912	1.37712	2.04504	1.83539	0
KY21.Chr9.919.v1.SL1-1			5803	4	C	UR	0	0.307817	0.266663	0.441246	0.49223	0.59672	0.560498	0.74788	0.58693	0
KY21.Chr10.750.v1.SL2-1			5804	7	C	UR	0	0.96308	0.88197	1.08702	0.90679	1.00684	0.81201	0.787602	0.554666	0
KY21.Chr5.225.v1.SL1-1			5805	4	C	UR	0	0.261193	0.271517	0.360884	0.357517	0.53195	0.55782	0.75609	0.90303	0
KY21.Chr2.846.v1.nonSL2-1			5806	8	C	UR	0	1.05922	0.850185	0.98962	0.89781	1.03104	0.922001	1.1657	1.08442	0
KY21.Chr8.1008.v1.SL1-1			5807	3	C	UR	0	0.37095	0.312201	0.333116	0.3919	0.41776	0.33179	0.43229	0.40998	0
KY21.Chr14.255.v1.SL1-1			5808	2	C	UR	0	0.142585	0.108441	0.208575	0.281141	0.39187	0.34017	0.25549	0.27173	0
KY21.Chr5.161.v1.ND1-1			5809	3	C	UR	0	0.37633	0.310518	0.40845	0.42668	0.54182	0.37052	0.316482	0.249195	0
KY21.Chr5.1055.v1.SL1-1			5810	4	C	UR	0	0.54229	0.40506	0.48923	0.412406	0.53068	0.52445	0.58434	0.511544	0
KY21.Chr1.1498.v1.SL3-1			5811	2	C	UR	0	0.00088255	0.00065329	0.0492294	0.00079627	0.00041388	0.115184	0.69107	1.14178	0
KY21.Chr4.399.v1.SL1-1			5812	3	C	UR	0	0.0311438	0.0416617	0.0410274	0.110075	0.35211	0.65233	0.89829	0.87336	0
KY21.Chr10.163.v1.nonSL10-3			5813	2	C	UR	0	0.191142	0.170308	0.27508	0.26087	0.31361	0.2293	0.29586	0.26383	0
KY21.Chr1.672.v1.ND1-1			5814	2	C	UR	0	0.0386354	0.0448848	0.22742	0.29447	0.43847	0.41384	0.32659	0.2157	0
KY21.Chr7.742.v1.SL1-1			5815	6	C	UR	0	0.910064	0.715586	0.691546	0.553413	0.72108	0.674187	0.88287	0.85128	0
KY21.Chr1.258.v1.nonSL4-1			5816	4	C	UR	0	0.00420848	0.00354479	0.279046	0.0573157	0.333698	0.89895	1.28509	1.13814	0
KY21.Chr4.18.v2.nonSL9-1			5817	1	C	UR	0	0.0006892	0.00068174	0.00052157	0.029814	0.33051	0.24324	0.22423	0.17031	0
KY21.Chr7.1215.v1.SL1-1			5818	3	C	UR	0	0.152775	0.137718	0.203864	0.38905	0.42747	0.36807	0.67224	0.6488	0
KY21.Chr3.388.v1.SL1-1			5819	1	C	UR	0	0.20936	0.10198	0.095898	0.2555	0.10754	0.15371	0.075208	0.00079909	0
KY21.Chr3.388.v2.SL1-1			5819	10	C	UR	0	1.55892	1.5672	1.4359	1.08676	1.25664	1.18803	1.01272	0.893802	0
KY21.UAContig8.30.v1.SL1-1			5820	1	C	UR	0	0.10851	0.11469	0.12137	0.09357	0.12421	0.14071	0.17468	0.12226	0
KY21.Chr13.261.v1.SL1-1			5821	1	C	UR	0	0.093113	0.077487	0.067641	0.1161	0.16444	0.132	0.20267	0.14654	0
KY21.Chr14.753.v1.nonSL1-1			5822	3	C	UR	0	0.271638	0.286839	0.39731	0.44368	0.43615	0.37822	0.4275	0.35867	0
KY21.Chr14.170.v1.SL1-1			5823	4	C	UR	0	0.277633	0.275195	0.404402	0.371733	0.475243	0.5542	0.80296	0.83862	0
KY21.Chr5.851.v1.SL3-1			5824	2	C	UR	0	0.28424	0.22022	0.29125	0.191134	0.24176	0.212963	0.28043	0.27801	0
KY21.Chr13.396.v1.SL1-1			5825	2	C	UR	0	0.21102	0.185271	0.21351	0.2185	0.27852	0.26265	0.34889	0.28165	0
KY21.Chr8.221.v1.SL1-1			5826	3	C	UR	0	0.123589	0.160447	0.251385	0.227815	0.38882	0.46629	0.70261	0.67904	0
KY21.Chr13.317.v1.SL2-1			5827	4	C	UR	0	0.65732	0.57084	0.66029	0.52822	0.5779	0.46147	0.294933	0.249008	0
##KY21.Chr2.612.v1.SL1-1		#### false discovery correction	5828	1	C	UR	0	0.57826	0.30823	0.048932	0.014189	0.0011821	0.0055462	0.020568	0.023097	0
KY21.Chr8.1147.v1.nonSL14-1			5829	2	C	UR	0	0.25562	0.2279	0.27799	0.195371	0.26728	0.2348	0.26876	0.27229	0
KY21.Chr2.866.v1.nonSL4-1			5830	1	C	UR	0	0.34101	0.25983	0.12456	0.053224	0.055652	0.037979	0.072082	0.055667	0
KY21.Chr2.1181.v1.nonSL2-1			5831	3	C	UR	0	0.126573	0.302139	0.266248	0.344936	0.37902	0.41312	0.58167	0.58629	0
KY21.Chr10.583.v1.ND1-1			5832	2	C	UR	0	0.23653	0.179613	0.182809	0.23536	0.26161	0.22364	0.3567	0.32373	0
KY21.Chr4.1167.v1.SL1-1			5833	1	C	UR	0	0.037056	0.054019	0.091899	0.18371	0.19274	0.19164	0.16908	0.079847	0
KY21.Chr11.273.v1.nonSL2-1			5834	4	C	UR	0	0.430214	0.361374	0.44369	0.43744	0.53942	0.5497	0.61692	0.62127	0
KY21.Chr6.521.v1.SL1-1			5835	1	C	UR	0	0.00049161	0.00048572	0.00048341	0.00018344	0.13212	0.20257	0.3022	0.36147	0
KY21.Chr3.1683.v1.SL1-1			5836	2	C	UR	0	0.049101	0.044314	0.053024	0.0601457	0.146441	0.60315	0.43965	0.60418	0
KY21.Chr3.786.v1.SL1-1			5837	3	C	UR	0	0.289114	0.228892	0.267664	0.292701	0.41012	0.38168	0.57086	0.55899	0
KY21.Chr9.471.v1.ND1-1			5838	2	C	UR	0	0.00068099	0.00066745	0.00066232	0.0005787	0.00892281	0.148185	0.62509	1.21521	0
KY21.Chr2.183.v1.SL1-1			5839	2	C	UR	0	0.00098708	0.00098214	0.00097908	0.00098245	0.0006174	0.089337	0.64816	1.25796	0
KY21.Chr4.185.v1.SL1-1			5840	5	C	UR	0	0.548471	0.502924	0.78084	0.512921	0.769798	0.515145	0.7355	0.634414	0
KY21.Chr3.217.v1.ND1-1			5841	1	C	UR	0	0.14056	0.12099	0.13008	0.12169	0.13888	0.11463	0.11967	0.11351	0
KY21.Chr2.1315.v1.SL1-1			5842	2	C	UR	0	0.21685	0.185438	0.21673	0.22723	0.26819	0.32342	0.3076	0.25454	0
KY21.Chr3.1291.v1.ND1-1			5843	1	C	UR	0	0.12347	0.10611	0.12661	0.10763	0.13401	0.12174	0.1463	0.13412	0
KY21.Chr2.255.v1.nonSL1-1			5844	1	C	UR	0	0.12725	0.10398	0.12913	0.10279	0.13801	0.11759	0.13611	0.14515	0
KY21.Chr11.1168.v1.SL1-1			5845	1	C	UR	0	0.065916	0.070186	0.072566	0.15511	0.19869	0.16813	0.1131	0.1563	0
KY21.Chr14.287.v1.SL1-1			5846	5	C	UR	0	0.550232	0.381829	0.507253	0.46483	0.555216	0.611337	1.03338	0.89591	0
KY21.Chr7.148.v1.SL1-1			5847	5	C	UR	0	0.74372	0.64555	0.66947	0.71705	0.87387	0.669401	0.359644	0.321302	0
KY21.Chr3.1203.v2.SL1-2			5848	3	C	UR	0	0.55324	0.42175	0.51529	0.277232	0.339357	0.334921	0.277136	0.281062	0
KY21.Chr2.651.v1.nonSL6-1			5850	1	C	UR	0	0.085335	0.073348	0.098209	0.11507	0.15811	0.15007	0.17098	0.14888	0
KY21.Chr14.378.v1.SL1-1			5851	6	C	UR	0	0.391692	0.357815	0.492188	0.69901	0.86534	0.87109	1.14917	1.17368	0
KY21.Chr7.189.v1.nonSL5-1			5852	2	C	UR	0	0.124658	0.14724	0.21414	0.2265	0.2443	0.32307	0.38468	0.33541	0
KY21.Chr8.591.v1.SL1-1			5853	1	C	UR	0	0.094247	0.085308	0.1063	0.1154	0.14856	0.15138	0.17268	0.12614	0
KY21.Chr12.204.v1.SL1-1			5854	1	C	UR	0	0.16666	0.064008	0.1549	0.099427	0.13622	0.12418	0.12814	0.12648	0
KY21.Chr2.1321.v1.nonSL1-1			5855	1	C	UR	0	0.06294	0.05525	0.098206	0.085884	0.14951	0.14196	0.20619	0.20006	0
KY21.Chr5.319.v1.nonSL4-1			5856	3	C	UR	0	0.350132	0.33115	0.4151	0.304201	0.41699	0.38309	0.43145	0.3679	0
KY21.Chr12.627.v1.SL1-1			5857	1	C	UR	0	0.22867	0.1901	0.16876	0.14813	0.12804	0.11229	0.014284	0.0097316	0
KY21.Chr5.263.v2.nonSL1-1			5858	5	C	UR	0	0.71046	0.55826	0.73661	0.515773	0.55321	0.62319	0.71655	0.585948	0
KY21.Chr4.715.v1.SL2-1			5859	2	C	UR	0	1.77574	0.128446	0.0249252	0.0059782	0.0048575	0.0065598	0.0155241	0.037973	0
KY21.Chr5.815.v1.SL1-1			5860	2	C	UR	0	0.258528	0.167108	0.189725	0.25985	0.30045	0.25676	0.25478	0.31278	0
KY21.Chr8.1325.v1.nonSL9-1			5861	6	C	UR	0	1.03364	0.86192	0.95157	0.45317	0.5206	0.50185	0.88532	0.79195	0
KY21.Chr11.381.v1.SL1-1			5862	1	C	UR	0	0.074835	0.060248	0.084165	0.09848	0.13619	0.1196	0.19806	0.22843	0
KY21.Chr9.1104.v1.nonSL2-1			5864	3	C	UR	0	0.305189	0.251947	0.274261	0.294091	0.368	0.37562	0.5352	0.5957	0
KY21.Chr11.249.v1.SL1-1			5865	2	C	UR	0	0.00082967	0.00082283	0.00081993	0.00082151	0.00036876	0.215298	1.07213	0.70892	0
KY21.Chr9.378.v1.SL1-1			5866	1	C	UR	0	0.14421	0.10788	0.14382	0.11437	0.1474	0.14515	0.10218	0.094988	0
KY21.Chr12.623.v1.SL1-1			5867	6	C	UR	0	0.542636	0.483303	0.70016	0.618015	0.69103	0.71055	1.07757	1.17671	0
KY21.Chr12.623.v2.SL2-1			5867	2	C	UR	0	0.18348	0.157822	0.21466	0.195795	0.209097	0.23082	0.36982	0.43852	0
KY21.Chr9.496.v2.SL2-1			5868	3	C	UR	0	0.237226	0.215289	0.264035	0.28848	0.39789	0.37367	0.60417	0.61922	0
KY21.Chr11.660.v1.nonSL3-1			5869	2	C	UR	0	0.25314	0.214819	0.33688	0.187607	0.221986	0.28255	0.24476	0.258261	0
KY21.Chr1.1860.v1.SL1-1			5870	1	C	UR	0	0.1998	0.16116	0.13848	0.14531	0.065812	0.068062	0.11727	0.10411	0
KY21.Chr6.136.v1.SL1-1			5871	2	C	UR	0	0.192214	0.153038	0.176117	0.24406	0.29248	0.26951	0.36844	0.30414	0
KY21.Chr1.450.v1.SL1-1			5872	3	C	UR	0	0.270829	0.245182	0.3546	0.322541	0.40816	0.40232	0.5072	0.48916	0
KY21.Chr6.18.v1.nonSL5-1			5873	2	C	UR	0	0.24379	0.21861	0.27041	0.24742	0.28113	0.23014	0.27138	0.23713	0
KY21.Chr1.1281.v1.ND1-1			5874	1	C	UR	0	0.13301	0.11506	0.14472	0.10259	0.11894	0.10967	0.14117	0.13483	0
KY21.Chr6.225.v1.SL2-1			5876	7	C	UR	0	0.811057	0.675981	0.827068	0.712169	0.9505	0.88053	1.11041	1.03228	0
KY21.Chr8.547.v1.nonSL18-1			5877	2	C	UR	0	0.24983	0.193657	0.2568	0.22495	0.24763	0.26928	0.30618	0.25166	0
KY21.Chr1.843.v1.SL4-1			5878	2	C	UR	0	0.159714	0.127106	0.26519	0.30301	0.35424	0.26366	0.28658	0.24049	0
KY21.Chr5.616.v1.SL1-1			5879	2	C	UR	0	0.149033	0.22893	0.157004	0.171583	0.29035	0.35026	0.33227	0.32057	0
KY21.Chr9.539.v1.nonSL4-1			5880	1	C	UR	0	0.10856	0.082508	0.10925	0.11396	0.18357	0.13931	0.15138	0.11147	0
KY21.Chr2.1442.v1.SL1-1			5881	7	C	UR	0	0.339677	0.253099	0.344776	0.212891	0.246735	0.633217	2.26662	2.703	0
KY21.Chr1.1894.v1.nonSL5-2			5882	7	C	UR	0	1.02112	0.88547	0.95891	0.727665	0.738757	0.740814	1.08531	0.84196	0
KY21.Chr5.711.v1.nonSL6-1			5883	5	C	UR	0	0.6281	0.557723	0.75061	0.66099	0.76132	0.569942	0.603001	0.468302	0
KY21.Chr2.1503.v1.SL2-1			5884	1	C	UR	0	0.10535	0.12184	0.12699	0.1281	0.13969	0.13372	0.1302	0.1141	0
KY21.UAContig8.39.v1.nonSL2-1			5885	10	C	UR	0	1.43428	1.26411	1.32989	1.15884	1.29838	1.10836	1.32536	1.08077	0
KY21.Chr12.800.v1.nonSL4-1			5886	1	C	UR	0	0.046544	0.044456	0.06695	0.16134	0.1926	0.17561	0.17789	0.13461	0
KY21.Chr4.110.v1.SL1-1			5887	1	C	UR	0	0.000023659	0.000023396	0.000023347	0.000023353	0.000023283	0.0000078753	0.3299	0.66998	0
KY21.Chr6.386.v2.SL8-1			5888	3	C	UR	0	0.43926	0.3523	0.39176	0.34749	0.39228	0.345894	0.39137	0.339652	0
KY21.Chr3.1223.v1.SL1-1			5889	6	C	UR	0	0.74314	0.650923	0.74719	0.829	0.83018	0.76498	0.77569	0.658906	0
KY21.Chr11.911.v1.SL1-1			5890	2	C	UR	0	0.13142	0.09803	0.226654	0.24281	0.34444	0.28655	0.34594	0.32415	0
KY21.Chr5.365.v1.SL1-1			5891	3	C	UR	0	0.77397	0.66018	0.304032	0.129097	0.171548	0.199414	0.35658	0.40517	0
KY21.Chr8.1004.v1.ND1-1			5893	1	C	UR	0	0.00033884	0.00032142	0.0054194	0.0029216	0.010235	0.49448	0.16125	0.32504	0
KY21.Chr8.864.v1.SL1-1			5894	2	C	UR	0	0.200015	0.171876	0.21206	0.093991	0.115474	0.0926	0.58979	0.5242	0
KY21.Chr1.1927.v1.SL2-1			5895	1	C	UR	0	0.000023527	0.017718	0.058109	0.075789	0.13264	0.21597	0.20802	0.29172	0
KY21.Chr8.619.v1.SL1-1			5896	1	C	UR	0	0.040885	0.019568	0.012181	0.053476	0.043103	0.098875	0.2307	0.50121	0
KY21.Chr9.776.v2.ND2-1			5897	4	C	UR	0	3.66315	0.26264	0.0131481	0.00699843	0.00920193	0.00097522	0.0179194	0.0259791	0
KY21.Chr4.5.v1.ND1-1			5898	7	C	UR	0	0.113075	0.126247	0.124293	0.112802	0.636862	2.43906	1.32603	2.12162	0
KY21.Chr12.926.v1.SL1-1			5899	3	C	UR	0	0.44763	0.35474	0.4306	0.33701	0.357364	0.340725	0.40385	0.328064	0
KY21.Chr7.625.v1.SL1-1			5900	1	C	UR	0	0.28328	0.25419	0.25371	0.059993	0.068042	0.043596	0.036348	0.00084453	0
KY21.Chr7.523.v1.nonSL3-1			5901	1	C	UR	0	0.089499	0.074787	0.1188	0.11021	0.14761	0.13938	0.17492	0.1448	0
KY21.Chr10.965.v1.SL2-1			5902	2	C	UR	0	0.24868	0.204908	0.186082	0.191218	0.26754	0.27514	0.34682	0.2796	0
KY21.Chr7.1199.v1.nonSL2-1			5903	1	C	UR	0	0.10555	0.096657	0.15121	0.14304	0.15304	0.13138	0.11615	0.10297	0
KY21.Chr13.223.v1.SL1-1			5905	4	C	UR	0	0.56608	0.414379	0.63574	0.441422	0.454887	0.380499	0.56937	0.53763	0
KY21.Chr8.686.v2.SL1-1			5906	1	C	UR	0	0.032375	0.00004745	0.051264	0.071783	0.12114	0.10647	0.31557	0.30135	0
KY21.Chr8.442.v1.SL2-1			5907	2	C	UR	0	0.0396908	0.0660012	0.118335	0.34008	0.287708	0.43124	0.36686	0.35008	0
KY21.Chr9.486.v1.nonSL9-2			5908	1	C	UR	0	0.00000055105	0.082209	0.1657	0.19066	0.096214	0.12172	0.20745	0.13605	0
KY21.Chr2.394.v1.SL1-1			5910	3	C	UR	0	0.0755227	0.100274	0.177721	0.237212	0.40809	0.50386	0.67948	0.81782	0
KY21.Chr8.231.v1.SL2-1			5911	1	C	UR	0	0.1261	0.10209	0.11203	0.11266	0.12986	0.11486	0.14602	0.15638	0
KY21.Chr10.475.v1.nonSL3-1			5912	2	C	UR	0	0.116663	0.109903	0.197547	0.201216	0.29331	0.30135	0.37214	0.40787	0
KY21.Chr8.997.v1.SL1-1			5913	2	C	UR	0	0.108457	0.100593	0.20295	0.21824	0.26035	0.30469	0.35568	0.44904	0
KY21.Chr11.201.v1.nonSL13-1			5914	2	C	UR	0	0.2765	0.21886	0.2648	0.20851	0.24355	0.22638	0.29581	0.26558	0
KY21.Chr8.906.v1.nonSL5-1			5915	1	C	UR	0	0.076215	0.090745	0.12951	0.12283	0.16278	0.10968	0.17551	0.13274	0
KY21.Chr8.735.v1.SL1-1			5916	2	C	UR	0	0.052998	0.062739	0.090611	0.168353	0.183203	0.30022	0.53391	0.60798	0
KY21.Chr9.1162.v1.SL1-1			5919	3	C	UR	0	0.240109	0.208137	0.285033	0.303166	0.42476	0.43156	0.55733	0.54991	0
KY21.Chr7.863.v1.nonSL3-1			5920	2	C	UR	0	0.23036	0.168151	0.197396	0.23028	0.2662	0.22697	0.32423	0.35643	0
KY21.Chr1.145.v2.ND1-2			5921	3	C	UR	0	0.0167218	0.0091829	0.0251982	0.0110258	0.0224587	0.135215	1.01127	1.76893	0
KY21.Chr11.1306.v1.SL2-1			5922	2	C	UR	0	0.23056	0.204586	0.27858	0.24733	0.28469	0.26534	0.26349	0.22541	0
KY21.Chr4.967.v1.SL1-1			5924	1	C	UR	0	0.0086681	0.00026889	0.015799	0.0001787	0.033629	0.18481	0.3109	0.44574	0
KY21.Chr4.477.v1.nonSL1-1			5925	2	C	UR	0	0.21513	0.17321	0.20863	0.22247	0.23931	0.24293	0.3592	0.33914	0
KY21.Chr3.1314.v1.SL1-1			5926	6	C	UR	0	0.79996	0.71566	0.86884	0.598937	0.73374	0.71029	0.858	0.714574	0
KY21.Chr6.43.v1.SL1-1			5927	1	C	UR	0	0.03364	0.036687	0.047525	0.066403	0.12155	0.16127	0.24891	0.28402	0
KY21.Chr9.359.v1.nonSL5-1			5928	1	C	UR	0	0.10305	0.086388	0.11686	0.053141	0.060898	0.070383	0.26786	0.24143	0
KY21.Chr11.1188.v1.SL1-1			5929	3	C	UR	0	0.138892	0.194501	0.46851	0.48666	0.52847	0.46304	0.43416	0.285776	0
KY21.Chr2.704.v1.nonSL3-1			5930	1	C	UR	0	0.042269	0.052174	0.058078	0.066098	0.11592	0.059083	0.54371	0.062662	0
KY21.Chr11.727.v1.ND1-1			5931	2	C	UR	0	0.115571	0.106041	0.197435	0.133112	0.244792	0.3274	0.4382	0.43746	0
KY21.Chr3.1686.v1.nonSL3-1			5932	8	C	UR	0	0.907599	0.817109	0.94606	0.972408	1.11056	0.951178	1.25358	1.04149	0
KY21.Chr8.271.v2.SL1-2			5933	16	C	UR	0	1.81098	1.59584	1.87847	1.80651	2.16652	1.91877	2.46804	2.3549	0
KY21.Chr1.1347.v3.nonSL4-1			5934	1	C	UR	0	0.084956	0.071864	0.076274	0.087085	0.11891	0.16047	0.20137	0.19907	0
KY21.Chr2.973.v1.SL1-1			5935	1	C	UR	0	0.10231	0.093719	0.14684	0.14275	0.17557	0.11171	0.12858	0.098519	0
KY21.Chr14.358.v1.nonSL11-1			5936	8	C	UR	0	1.02584	0.91979	1.03902	0.94308	1.06286	0.928928	1.0969	0.983605	0
KY21.Chr2.69.v1.SL1-1			5937	5	C	UR	0	0.66456	0.59009	0.65092	0.54297	0.57	0.57573	0.8043	0.601419	0
KY21.Chr14.767.v1.nonSL6-1			5938	10	C	UR	0	1.24625	1.16547	1.21183	1.08582	1.14239	1.28454	1.62239	1.24128	0
KY21.Chr11.60.v1.ND1-1			5939	6	C	UR	0	1.14218	0.549442	0.624026	0.70212	0.77736	0.70532	0.77776	0.72179	0
KY21.Chr4.1029.v1.SL1-1			5940	6	C	UR	0	0.772086	0.448364	0.642158	0.585498	0.792837	0.716747	0.96482	1.07749	0
KY21.Chr7.993.v1.SL2-1			5941	1	C	UR	0	0.10843	0.093324	0.13327	0.14591	0.17337	0.12475	0.11659	0.10435	0
KY21.Chr11.473.v1.nonSL6-1			5942	2	C	UR	0	0.00057491	0.00056105	0.00053759	0.00124743	0.050689	0.222	0.6594	1.06499	0
KY21.Chr4.815.v1.SL1-1			5943	1	C	UR	0	0.017723	0.063792	0.084476	0.057121	0.1217	0.14883	0.23557	0.27079	0
KY21.Chr2.1220.v1.SL1-1			5944	1	C	UR	0	0.072845	0.070067	0.095835	0.12847	0.16434	0.14212	0.17741	0.14891	0
KY21.Chr1.1722.v1.SL1-1			5946	1	C	UR	0	0.15984	0.14394	0.14921	0.10678	0.11231	0.097664	0.13022	0.10004	0
KY21.Chr8.614.v1.SL1-1			5948	4	C	UR	0	0.62493	0.542545	0.57647	0.437488	0.43877	0.423841	0.497366	0.4586	0
KY21.Chr8.992.v1.nonSL3-1			5949	10	C	UR	0	1.1215	0.958524	1.17799	1.23346	1.54555	1.30228	1.48868	1.17198	0
KY21.Chr3.1623.v1.SL1-1			5950	5	C	UR	0	0.55789	0.53409	0.59132	0.556837	0.65116	0.63607	0.75623	0.71639	0
KY21.Chr14.773.v1.SL1-1			5951	4	C	UR	0	0.4892	0.438008	0.54248	0.46405	0.52823	0.46134	0.57175	0.50494	0
KY21.Chr13.74.v1.ND1-1			5952	3	C	UR	0	0.307088	0.267611	0.33786	0.36586	0.43861	0.3749	0.48237	0.42568	0
KY21.Chr1.1062.v3.SL2-1			5953	3	C	UR	0	0.32027	0.29613	0.312358	0.33236	0.42356	0.38369	0.49455	0.43708	0
KY21.Chr1.1187.v4.SL1-3			5954	3	C	UR	0	0.151463	0.0676993	0.0340078	0.0265278	0.094706	0.342911	1.0524	1.2303	0
KY21.Chr11.104.v1.SL2-1			5955	2	C	UR	0	0.24914	0.21104	0.25136	0.2324	0.26635	0.23366	0.28141	0.27463	0
KY21.Chr1.738.v1.nonSL2-1			5956	1	C	UR	0	0.11905	0.096317	0.10959	0.095613	0.13338	0.1447	0.16485	0.13651	0
KY21.Chr2.1420.v1.SL1-1			5957	4	C	UR	0	0.52362	0.49189	0.54909	0.390637	0.56943	0.398794	0.63153	0.445017	0
KY21.Chr14.517.v1.SL1-1			5958	3	C	UR	0	0.204716	0.218832	0.273639	0.41574	0.51994	0.52853	0.48364	0.354955	0
KY21.Chr2.1270.v2.SL3-1			5959	1	C	UR	0	0.0005206	0.00051567	0.00051144	0.00022168	0.13311	0.32188	0.30144	0.2418	0
KY21.Chr4.791.v1.SL1-1			5960	5	C	UR	0	0.0989391	0.112801	0.238945	0.370839	0.73062	0.8657	1.31987	1.26228	0
KY21.Chr2.1368.v1.SL1-1			5961	2	C	UR	0	0.151807	0.140095	0.171772	0.24496	0.25813	0.27491	0.39052	0.36782	0
KY21.Chr12.754.v1.SL3-1			5962	2	C	UR	0	0.105456	0.107964	0.21282	0.2453	0.26729	0.29299	0.34925	0.41894	0
KY21.Chr10.319.v1.SL1-1			5963	1	C	UR	0	0.21704	0.19044	0.11111	0.07478	0.084708	0.081317	0.13081	0.1098	0
KY21.Chr2.724.v1.nonSL2-1			5964	1	C	UR	0	0.042459	0.052171	0.095384	0.079352	0.13853	0.18065	0.18826	0.2232	0
KY21.Chr14.197.v1.SL1-1			5965	3	C	UR	0	0.224918	0.204825	0.281019	0.40371	0.55388	0.44505	0.50793	0.37867	0
KY21.Chr7.829.v1.ND1-1			5966	3	C	UR	0	0.69728	0.49572	0.75587	0.199969	0.316173	0.232188	0.129653	0.173145	0
##KY21.Chr1.1773.v2.SL1-1		#### false discovery correction	5967	2	C	UR	0	0.25912	0.23962	0.27014	0.2232	0.27378	0.21706	0.24592	0.27115	0
KY21.Chr4.824.v1.SL3-1			5968	6	C	UR	0	0.725241	0.625884	0.682376	0.66961	0.7371	0.678328	0.99265	0.88882	0
KY21.Chr6.491.v1.SL1-1			5969	8	C	UR	0	0.832656	0.611238	0.799497	1.02936	1.13062	0.990901	1.34352	1.26222	0
KY21.Chr6.216.v1.ND1-1			5970	4	C	UR	0	0.031736	0.0281604	0.030717	0.0294549	0.0152923	0.0850479	0.94322	2.83638	0
KY21.Chr14.761.v1.SL2-1			5971	1	C	UR	0	0.30021	0.21646	0.065364	0.01446	0.039145	0.068686	0.12027	0.17541	0
KY21.Chr2.244.v1.nonSL2-1			5972	4	C	UR	0	0.437142	0.380221	0.439898	0.51364	0.6114	0.52318	0.57923	0.51529	0
KY21.Chr1.1095.v1.SL1-1			5973	2	C	UR	0	0.160516	0.142619	0.19309	0.27014	0.32349	0.34303	0.31987	0.24724	0
KY21.Chr14.390.v1.SL1-1			5974	2	C	UR	0	0.33759	0.35134	0.47204	0.222633	0.25576	0.131685	0.117746	0.111213	0
KY21.Chr1.1358.v1.nonSL1-1			5975	8	C	UR	0	1.07872	0.90649	1.01198	0.907662	1.04024	0.95488	1.17152	0.928507	0
KY21.Chr3.1025.v1.ND1-1			5976	5	C	UR	0	0.231884	0.203851	0.277511	0.313294	0.580945	0.81392	1.2494	1.32918	0
KY21.Chr10.1099.v1.SL1-1			5977	3	C	UR	0	0.308332	0.213299	0.298057	0.288746	0.34541	0.40871	0.53131	0.60615	0
KY21.Chr9.142.v1.nonSL2-1			5978	3	C	UR	0	0.127638	0.268046	0.27901	0.299199	0.4402	0.40393	0.62631	0.55568	0
KY21.Chr4.1040.v1.SL2-1			5979	1	C	UR	0	0.071966	0.080381	0.16226	0.12771	0.13454	0.14855	0.16749	0.1071	0
KY21.Chr7.1157.v1.nonSL1-1			5980	4	C	UR	0	0.445116	0.326007	0.41344	0.453554	0.58189	0.53007	0.64879	0.60115	0
KY21.Chr3.1685.v1.nonSL5-1			5981	1	C	UR	0	0.088794	0.077834	0.10541	0.079134	0.12563	0.13532	0.19817	0.1897	0
KY21.Chr6.233.v1.ND1-1			5982	1	C	UR	0	0.35755	0.1904	0.048439	0.07925	0.10615	0.086748	0.067176	0.064284	0
KY21.Chr11.1236.v1.SL1-1			5983	24	C	UR	0	3.07245	2.66124	3.14051	2.79905	2.91116	2.9153	3.33934	3.16092	0
KY21.Chr10.686.v1.SL2-1			5984	2	C	UR	0	0.3612	0.32708	0.34094	0.29424	0.32881	0.2374	0.071431	0.038898	0
KY21.Chr5.428.v2.nonSL3-2			5985	2	C	UR	0	0.0738358	0.142068	0.219737	0.27043	0.37858	0.29727	0.35619	0.26191	0
KY21.Chr8.459.v1.nonSL6-1			5986	1	C	UR	0	0.11572	0.090771	0.097694	0.13434	0.14432	0.13713	0.14728	0.13274	0
