queryId	subjectId	identity.x	alignmentLength.x	mismatch.x	gapopen.x	qstart.x	qend.x	sstart.x	send.x	evalue.x	bitscore.x	identity.y	alignmentLength.y	mismatch.y	gapopen.y	qstart.y	qend.y	sstart.y	send.y	evalue.y	bitscore.y
KY21.Chr6.156	tr|F6ZBW6|F6ZBW6_CIOIN	100	165	0	0	9	173	1	165	1.36e-116	349	100	165	0	0	1	165	9	173	1.43e-116	349
KY21.Chr6.157	tr|F6ZBX8|F6ZBX8_CIOIN	93.627	408	7	4	379	784	1	391	0	773	87.955	440	2	3	1	391	347	784	0	777
KY21.Chr6.158	tr|F6U7A5|F6U7A5_CIOIN	99.177	243	2	0	2	244	1	243	0	496	99.177	243	2	0	1	243	2	244	0	496
KY21.Chr6.159	tr|F6ZC49|F6ZC49_CIOIN	99.818	549	1	0	5	553	1	549	0	1126	99.818	549	1	0	1	549	5	553	0	1126
KY21.Chr6.16	tr|F7B1W8|F7B1W8_CIOIN	100	185	0	0	24	208	1	185	3.14e-139	386	100	185	0	0	1	185	24	208	4.24e-139	386
KY21.Chr6.160	tr|F6ZCC7|F6ZCC7_CIOIN	98.953	955	10	0	7	961	1	955	0	1899	98.953	955	10	0	1	955	7	961	0	1899
KY21.Chr6.165	tr|F7AIW6|F7AIW6_CIOIN	95.214	397	3	1	524	920	1	381	0	779	95.214	397	3	1	1	381	524	920	0	779
KY21.Chr6.166	tr|H2XLS9|H2XLS9_CIOIN	97.095	241	7	0	103	343	1	241	1.18e-177	494	97.095	241	7	0	1	241	103	343	1.16e-177	494
KY21.Chr6.167	tr|F6XVH4|F6XVH4_CIOIN	100	158	0	0	83	240	1	158	1.13e-120	342	100	158	0	0	1	158	83	240	8.62e-121	342
KY21.Chr6.168	tr|H2XKE6|H2XKE6_CIOIN	99.569	232	1	0	6	237	1	232	7.76e-175	478	99.569	232	1	0	1	232	6	237	1.21e-174	478
KY21.Chr6.169	tr|F6TY79|F6TY79_CIOIN	96.525	518	7	2	32	545	1	511	0	1015	96.525	518	7	2	1	511	32	545	0	1015
KY21.Chr6.17	tr|F7B1Y1|F7B1Y1_CIOIN	100	143	0	0	18	160	1	143	6.3e-104	292	100	143	0	0	1	143	18	160	8.8e-104	292
KY21.Chr6.177	tr|F6UIU2|F6UIU2_CIOIN	98.901	455	5	0	2	456	1	455	0	930	98.901	455	5	0	1	455	2	456	0	930
KY21.Chr6.18	tr|F6S817|F6S817_CIOIN	100	135	0	0	24	158	1	135	1.18e-98	278	100	135	0	0	1	135	24	158	1.58e-98	278
KY21.Chr6.180	tr|Q4H2Y1|Q4H2Y1_CIOIN	99.786	468	1	0	37	504	1	468	0	954	99.786	468	1	0	1	468	37	504	0	954
KY21.Chr6.181	tr|F6UHV9|F6UHV9_CIOIN	98.895	362	4	0	26	387	1	362	0	748	98.895	362	4	0	1	362	26	387	0	748
KY21.Chr6.182	tr|F6TUV6|F6TUV6_CIOIN	98.784	329	4	0	16	344	1	329	0	681	98.784	329	4	0	1	329	16	344	0	681
KY21.Chr6.185	tr|F6T7Z6|F6T7Z6_CIOIN	98.188	276	5	0	19	294	11	286	0	566	98.188	276	5	0	11	286	19	294	0	566
KY21.Chr6.186	tr|F7B4R7|F7B4R7_CIOIN	90.879	307	5	1	2	285	1	307	0	575	90.879	307	5	1	1	307	2	285	0	575
KY21.Chr6.191	tr|F6QDQ8|F6QDQ8_CIOIN	97.633	338	8	0	58	395	8	345	0	667	97.633	338	8	0	8	345	58	395	0	667
KY21.Chr6.192	tr|F7ANX0|F7ANX0_CIOIN	99.312	436	3	0	51	486	1	436	0	874	99.312	436	3	0	1	436	51	486	0	874
KY21.Chr6.194	tr|F6QE09|F6QE09_CIOIN	99.459	185	0	1	2	186	1	184	7.29e-137	378	99.459	185	0	1	1	184	2	186	1.13e-136	378
KY21.Chr6.195	tr|F6QIK7|F6QIK7_CIOIN	98.708	619	7	1	43	661	1	618	0	1247	98.708	619	7	1	1	618	43	661	0	1247
KY21.Chr6.198	tr|H2XUZ4|H2XUZ4_CIOIN	100	55	0	0	27	81	1	55	8.51e-36	118	100	55	0	0	1	55	27	81	3.92e-36	118
KY21.Chr6.199	tr|F7A5U1|F7A5U1_CIOIN	97.549	408	10	0	415	822	1	408	0	813	97.549	408	10	0	1	408	415	822	0	813
KY21.Chr6.202	tr|F6QJH8|F6QJH8_CIOIN	98.519	135	2	0	39	173	1	135	1.09e-51	183	78.873	213	25	1	1	193	39	251	1.23e-51	183
KY21.Chr6.204	tr|F7A5R9|F7A5R9_CIOIN	100	342	0	0	68	409	1	342	0	703	100	342	0	0	1	342	68	409	0	703
KY21.Chr6.205	tr|Q1RL43|Q1RL43_CIOIN	98.805	251	3	0	5	255	1	251	0	512	98.805	251	3	0	1	251	5	255	0	512
KY21.Chr6.206	tr|H2Y260|H2Y260_CIOIN	99.667	300	1	0	2	301	1	300	0	604	99.667	300	1	0	1	300	2	301	0	604
KY21.Chr6.208	tr|F6R6Q8|F6R6Q8_CIOIN	93.009	329	23	0	2	330	1	329	0	624	93.009	329	23	0	1	329	2	330	0	624
KY21.Chr6.209	tr|H2Y1C2|H2Y1C2_CIOIN	99.338	302	2	0	2	303	1	302	0	614	99.338	302	2	0	1	302	2	303	0	614
KY21.Chr6.21	tr|F6QH26|F6QH26_CIOIN	98.814	506	4	1	1	504	1	506	0	1005	98.814	506	4	1	1	506	1	504	0	1005
KY21.Chr6.211	tr|F6R7J3|F6R7J3_CIOIN	72.954	281	76	0	132	412	13	293	3.21e-144	411	72.954	281	76	0	13	293	132	412	6.11e-144	410
KY21.Chr6.213	tr|Q1RL46|Q1RL46_CIOIN	99.261	541	4	0	12	552	1	541	0	1102	99.261	541	4	0	1	541	12	552	0	1102
KY21.Chr6.214	tr|F6PPH5|F6PPH5_CIOIN	99.588	243	1	0	91	333	1	243	9.61e-180	495	99.588	243	1	0	1	243	91	333	1.1e-179	495
KY21.Chr6.215	tr|H2XSN7|H2XSN7_CIOIN	100	133	0	0	12	144	1	133	1.18e-96	283	100	133	0	0	1	133	12	144	6.48e-97	283
KY21.Chr6.217	tr|H2Y206|H2Y206_CIOIN	99.58	238	1	0	219	456	1	238	6.38e-179	498	99.58	238	1	0	1	238	219	456	5.21e-179	498
KY21.Chr6.218	tr|F6Z6T5|F6Z6T5_CIOIN	87.465	718	19	6	87	757	1	694	0	1273	87.465	718	19	6	1	694	87	757	0	1273
KY21.Chr6.219	tr|F6Z6N9|F6Z6N9_CIOIN	96.581	234	8	0	8	241	1	234	2.42e-170	467	96.581	234	8	0	1	234	8	241	3.68e-170	467
KY21.Chr6.22	tr|F6QD80|F6QD80_CIOIN	99	200	2	0	18	217	1	200	1.07e-153	434	99	200	2	0	1	200	18	217	7.02e-154	434
KY21.Chr6.221	tr|F6VFS6|F6VFS6_CIOIN	100	118	0	0	4	121	1	118	4.17e-82	234	100	118	0	0	1	118	4	121	6.37e-82	234
KY21.Chr6.222	tr|A0A1W5BLB5|A0A1W5BLB5_CIOIN	98.446	579	9	0	26	604	1	579	0	1191	98.446	579	9	0	1	579	26	604	0	1191
KY21.Chr6.224	tr|F7B8S2|F7B8S2_CIOIN	98.182	165	3	0	18	182	1	165	3.07e-113	338	98.182	165	3	0	1	165	18	182	1.04e-113	338
KY21.Chr6.225	tr|F6WPY5|F6WPY5_CIOIN	99.675	308	1	0	1	308	1	308	0	637	99.675	308	1	0	1	308	1	308	0	637
KY21.Chr6.227	tr|H2XTB1|H2XTB1_CIOIN	97.059	238	4	1	14	248	1	238	2.32e-170	478	97.059	238	4	1	1	238	14	248	1.71e-170	478
KY21.Chr6.228	tr|F6ZF76|F6ZF76_CIOIN	99.083	109	1	0	9	117	1	109	4.53e-81	231	99.083	109	1	0	1	109	9	117	6.6e-81	231
KY21.Chr6.229	tr|F6ZF81|F6ZF81_CIOIN	97.342	489	0	1	288	763	1	489	0	975	97.342	489	0	1	1	489	288	763	0	975
KY21.Chr6.23	tr|F6YER6|F6YER6_CIOIN	96.154	156	4	1	34	187	1	156	2.59e-105	300	96.154	156	4	1	1	156	34	187	4.37e-105	300
KY21.Chr6.230	tr|F6U7F8|F6U7F8_CIOIN	96.138	725	3	2	6	705	1	725	0	1365	96.138	725	3	2	1	725	6	705	0	1365
KY21.Chr6.232	tr|F6WPT0|F6WPT0_CIOIN	100	504	0	0	18	521	1	504	0	1048	100	504	0	0	1	504	18	521	0	1048
KY21.Chr6.234	tr|F6UV70|F6UV70_CIOIN	99.55	222	1	0	7	228	1	222	5.69e-160	451	99.55	222	1	0	1	222	7	228	3.94e-160	451
KY21.Chr6.237	tr|F6UV96|F6UV96_CIOIN	97.313	335	9	0	5	339	23	357	0	680	97.313	335	9	0	23	357	5	339	0	680
KY21.Chr6.238	tr|F6UVM5|F6UVM5_CIOIN	98.616	578	8	0	4	581	1	578	0	1182	98.616	578	8	0	1	578	4	581	0	1182
KY21.Chr6.24	tr|E7FIY8|E7FIY8_CIOIN	100	466	0	0	9	474	21	486	0	966	100	466	0	0	21	486	9	474	0	966
KY21.Chr6.240	tr|F6U2Q6|F6U2Q6_CIOIN	99.723	361	1	0	46	406	29	389	0	764	99.723	361	1	0	29	389	46	406	0	764
KY21.Chr6.241	tr|F6Q0M2|F6Q0M2_CIOIN	99.779	452	0	1	7	457	1	452	0	941	99.779	452	0	1	1	452	7	457	0	941
KY21.Chr6.242	tr|F6VKL9|F6VKL9_CIOIN	99.045	314	3	0	11	324	1	314	0	654	99.045	314	3	0	1	314	11	324	0	654
KY21.Chr6.243	tr|F6Y6M4|F6Y6M4_CIOIN	98.762	323	4	0	31	353	21	343	0	669	98.762	323	4	0	21	343	31	353	0	669
KY21.Chr6.244	tr|F6W667|F6W667_CIOIN	99.475	571	3	0	2	572	1	571	0	1183	99.475	571	3	0	1	571	2	572	0	1183
KY21.Chr6.245	tr|F6W673|F6W673_CIOIN	92.593	513	23	4	17	525	1	502	0	935	92.308	494	23	4	20	502	36	525	0	936
KY21.Chr6.246	tr|F6QCP0|F6QCP0_CIOIN	97.949	195	4	0	41	235	1	195	1.33e-144	400	97.949	195	4	0	1	195	41	235	1.72e-144	400
KY21.Chr6.247	tr|F6W685|F6W685_CIOIN	99.533	428	2	0	10	437	1	428	0	886	99.533	428	2	0	1	428	10	437	0	886
KY21.Chr6.248	tr|H2XQX8|H2XQX8_CIOIN	100	324	0	0	10	333	1	324	0	665	100	324	0	0	1	324	10	333	0	665
KY21.Chr6.249	tr|F6Y7G2|F6Y7G2_CIOIN	100	337	0	0	9	345	1	337	0	695	100	337	0	0	1	337	9	345	0	695
KY21.Chr6.25	tr|F6YEM2|F6YEM2_CIOIN	100	252	0	0	415	666	1	252	0	521	100	252	0	0	1	252	415	666	0	521
KY21.Chr6.250	tr|H2XY11|H2XY11_CIOIN	99.702	672	2	0	2	673	1	672	0	1414	99.702	672	2	0	1	672	2	673	0	1414
KY21.Chr6.251	tr|F6WTE3|F6WTE3_CIOIN	99.477	574	1	1	8	579	1	574	0	1145	99.477	574	1	1	1	574	8	579	0	1145
KY21.Chr6.252	tr|F6YRR0|F6YRR0_CIOIN	100	206	0	0	15	220	1	206	4.44e-151	417	100	206	0	0	1	206	15	220	6.5e-151	417
KY21.Chr6.253	tr|F6YS00|F6YS00_CIOIN	99.63	811	3	0	10	820	1	811	0	1697	99.63	811	3	0	1	811	10	820	0	1697
KY21.Chr6.254	tr|F6QD44|F6QD44_CIOIN	98.165	654	7	1	323	976	391	1039	0	1338	89.847	1044	23	6	1	1039	11	976	0	1907
KY21.Chr6.255	tr|H2XV29|H2XV29_CIOIN	100	33	0	0	28	60	1	33	3.18e-16	67	100	33	0	0	1	33	28	60	1.1e-16	67
KY21.Chr6.256	tr|F6ZA41|F6ZA41_CIOIN	100	305	0	0	1	305	1	305	0	630	100	305	0	0	1	305	1	305	0	630
KY21.Chr6.257	tr|F6XFG7|F6XFG7_CIOIN	92.736	413	3	3	2	405	1	395	0	753	92.736	413	3	3	1	395	2	405	0	753
KY21.Chr6.258	tr|H2XWR1|H2XWR1_CIOIN	99.379	161	1	0	2	162	1	161	4.24e-114	328	99.379	161	1	0	1	161	2	162	2.68e-114	328
KY21.Chr6.259	tr|H2XQ42|H2XQ42_CIOIN	99.624	266	1	0	28	293	1	266	0	550	99.624	266	1	0	1	266	28	293	0	550
KY21.Chr6.261	tr|F6ZA49|F6ZA49_CIOIN	99.01	202	2	0	4	205	1	202	6.42e-149	410	99.01	202	2	0	1	202	4	205	9.89e-149	410
KY21.Chr6.262	tr|F6ZA54|F6ZA54_CIOIN	99.042	313	3	0	16	328	1	313	0	632	99.042	313	3	0	1	313	16	328	0	632
KY21.Chr6.263	tr|H2XR06|H2XR06_CIOIN	100	165	0	0	4	168	1	165	4.18e-118	329	100	165	0	0	1	165	4	168	6.42e-118	329
KY21.Chr6.264	tr|F6QD58|F6QD58_CIOIN	98.392	311	0	1	387	697	1	306	0	637	98.392	311	0	1	1	306	387	697	0	637
KY21.Chr6.265	tr|F6ZAF3|F6ZAF3_CIOIN	99.39	328	2	0	417	744	1	328	0	677	99.39	328	2	0	1	328	417	744	0	677
KY21.Chr6.266	tr|F6WH38|F6WH38_CIOIN	100	270	0	0	240	509	57	326	0	573	100	270	0	0	57	326	240	509	0	574
KY21.Chr6.271	tr|F6WH66|F6WH66_CIOIN	100	284	0	0	21	304	1	284	0	602	100	284	0	0	1	284	21	304	0	602
KY21.Chr6.272	tr|H2XK19|H2XK19_CIOIN	99.49	196	1	0	8	203	1	196	6.39e-143	401	99.49	196	1	0	1	196	8	203	5.51e-143	401
KY21.Chr6.273	tr|F6X3U5|F6X3U5_CIOIN	100	476	0	0	2	477	1	476	0	960	100	476	0	0	1	476	2	477	0	960
KY21.Chr6.274	tr|F6X3Y8|F6X3Y8_CIOIN	100	150	0	0	565	714	1	150	2.81e-104	318	100	150	0	0	1	150	565	714	7.18e-105	318
KY21.Chr6.275	tr|H2XPA3|H2XPA3_CIOIN	99.557	451	2	0	917	1367	1	451	0	898	99.557	451	2	0	1	451	917	1367	0	898
KY21.Chr6.276	tr|F7BFZ1|F7BFZ1_CIOIN	99.41	339	2	0	33	371	1	339	0	705	99.41	339	2	0	1	339	33	371	0	705
KY21.Chr6.277	tr|F7BFZ7|F7BFZ7_CIOIN	100	178	0	0	305	482	1	178	6.78e-124	363	100	178	0	0	1	178	305	482	3.57e-124	363
KY21.Chr6.278	tr|F6XSI6|F6XSI6_CIOIN	99.148	587	1	1	96	678	1	587	0	1193	99.148	587	1	1	1	587	96	678	0	1193
KY21.Chr6.281	tr|F6XSK1|F6XSK1_CIOIN	99.753	405	1	0	17	421	1	405	0	833	99.753	405	1	0	1	405	17	421	0	833
KY21.Chr6.283	tr|F7B997|F7B997_CIOIN	97.775	764	10	1	200	963	1	757	0	1534	97.775	764	10	1	1	757	200	963	0	1534
KY21.Chr6.284	tr|F7BG20|F7BG20_CIOIN	96.97	165	5	0	130	294	1	165	4.23e-108	327	96.97	165	5	0	1	165	130	294	3.39e-108	327
KY21.Chr6.286	tr|H2XRC6|H2XRC6_CIOIN	93.249	237	3	1	29	265	4	227	6.67e-163	449	93.249	237	3	1	4	227	29	265	8.94e-163	449
KY21.Chr6.287	tr|F7BG54|F7BG54_CIOIN	99.675	308	1	0	264	571	1	308	0	648	99.675	308	1	0	1	308	264	571	0	648
KY21.Chr6.288	tr|F7AR21|F7AR21_CIOIN	99.275	276	0	1	27	300	9	284	0	554	99.275	276	0	1	9	284	27	300	0	554
KY21.Chr6.290	tr|H2XWS5|H2XWS5_CIOIN	99	200	2	0	22	221	1	200	1.86e-147	417	99	200	2	0	1	200	22	221	1.23e-147	417
KY21.Chr6.291	tr|F7BGA1|F7BGA1_CIOIN	99.507	406	2	0	258	663	1	406	0	842	99.507	406	2	0	1	406	258	663	0	842
KY21.Chr6.292	tr|F7AQH5|F7AQH5_CIOIN	98.328	658	8	1	12	666	1	658	0	1332	98.328	658	8	1	1	658	12	666	0	1332
KY21.Chr6.293	tr|F7AQ12|F7AQ12_CIOIN	96.61	236	1	1	15	250	1	229	1.34e-161	449	96.61	236	1	1	1	229	15	250	1.47e-161	449
KY21.Chr6.295	tr|F7A6R2|F7A6R2_CIOIN	99.103	223	2	0	5	227	1	223	9.47e-157	432	99.103	223	2	0	1	223	5	227	1.46e-156	432
KY21.Chr6.297	tr|H2XY92|H2XY92_CIOIN	98.319	119	2	0	16	134	1	119	1.04e-86	247	98.319	119	2	0	1	119	16	134	1.45e-86	247
KY21.Chr6.298	tr|F7A6L8|F7A6L8_CIOIN	97.931	290	6	0	11	300	1	290	0	577	97.931	290	6	0	1	290	11	300	0	577
KY21.Chr6.299	tr|F7BCE0|F7BCE0_CIOIN	100	340	0	0	357	696	1	340	0	712	100	340	0	0	1	340	357	696	0	712
KY21.Chr6.300	tr|H2XZS8|H2XZS8_CIOIN	96.512	86	3	0	11	96	1	86	1.13e-59	176	96.512	86	3	0	1	86	11	96	1.58e-59	176
KY21.Chr6.301	tr|F6X9E5|F6X9E5_CIOIN	99.177	486	4	0	4	489	1	486	0	1002	99.177	486	4	0	1	486	4	489	0	1002
KY21.Chr6.302	tr|F6WLP0|F6WLP0_CIOIN	98.667	225	3	0	3	227	1	225	1.31e-166	457	98.667	225	3	0	1	225	3	227	2.03e-166	457
KY21.Chr6.303	tr|F6YPQ4|F6YPQ4_CIOIN	99.617	261	1	0	2	262	1	261	0	538	99.617	261	1	0	1	261	2	262	0	538
KY21.Chr6.306	tr|F6TXS7|F6TXS7_CIOIN	95.437	504	17	3	104	602	1	503	0	993	95.437	504	17	3	1	503	104	602	0	993
KY21.Chr6.307	tr|F6TXK0|F6TXK0_CIOIN	78.639	529	31	4	44	572	1	447	0	825	78.639	529	31	4	1	447	44	572	0	825
KY21.Chr6.308	tr|F6TX35|F6TX35_CIOIN	98.783	493	6	0	2	494	1	493	0	1015	98.783	493	6	0	1	493	2	494	0	1015
KY21.Chr6.31	tr|F6WI19|F6WI19_CIOIN	99.744	390	1	0	31	420	1	390	0	824	99.744	390	1	0	1	390	31	420	0	824
KY21.Chr6.310	tr|F6Z7S0|F6Z7S0_CIOIN	97.626	337	5	1	10	346	1	334	0	679	97.626	337	5	1	1	334	10	346	0	679
KY21.Chr6.312	tr|Q1RLH3|Q1RLH3_CIOIN	98.106	264	5	0	287	550	32	295	0	535	98.106	264	5	0	32	295	287	550	0	535
KY21.Chr6.314	tr|F6SM76|F6SM76_CIOIN	97.886	615	3	3	2	613	1	608	0	1236	97.886	615	3	3	1	608	2	613	0	1236
KY21.Chr6.317	tr|F6ZRE8|F6ZRE8_CIOIN	99.687	319	1	0	18	336	1	319	0	663	99.687	319	1	0	1	319	18	336	0	663
KY21.Chr6.318	tr|F6ZM61|F6ZM61_CIOIN	100	102	0	0	11	112	1	102	1.24e-72	209	100	102	0	0	1	102	11	112	1.77e-72	209
KY21.Chr6.319	tr|F6ZRR5|F6ZRR5_CIOIN	99.154	473	4	0	83	555	1	473	0	971	99.154	473	4	0	1	473	83	555	0	971
KY21.Chr6.32	tr|F6XZ21|F6XZ21_CIOIN	99.479	192	1	0	968	1159	1	192	1.02e-126	384	99.479	192	1	0	1	192	968	1159	2.64e-127	384
KY21.Chr6.320	tr|L7N0S3|L7N0S3_CIOIN	98.448	580	4	1	54	628	1	580	0	1176	98.448	580	4	1	1	580	54	628	0	1176
KY21.Chr6.322	tr|F6STM9|F6STM9_CIOIN	95.238	189	9	0	7	195	1	189	1.12e-135	382	95.238	189	9	0	1	189	7	195	9.54e-136	382
KY21.Chr6.324	tr|H2XZT2|H2XZT2_CIOIN	98.165	218	4	0	1	218	23	240	7.6e-162	447	98.165	218	4	0	23	240	1	218	1.12e-161	447
KY21.Chr6.325	tr|H2XY17|H2XY17_CIOIN	97.906	191	4	0	37	227	1	191	1.32e-131	385	97.906	191	4	0	1	191	37	227	5.45e-132	385
KY21.Chr6.326	tr|H2XNB6|H2XNB6_CIOIN	98.148	108	2	0	23	130	1	108	2.75e-77	223	98.148	108	2	0	1	108	23	130	3.57e-77	223
KY21.Chr6.327	tr|H2XYM5|H2XYM5_CIOIN	100	368	0	0	2	369	1	368	0	758	100	368	0	0	1	368	2	369	0	758
KY21.Chr6.328	tr|F6VYC6|F6VYC6_CIOIN	100	535	0	0	54	588	1	535	0	1093	100	535	0	0	1	535	54	588	0	1093
KY21.Chr6.329	tr|F6VYB4|F6VYB4_CIOIN	92.199	782	6	3	7	788	1	727	0	1425	92.199	782	6	3	1	727	7	788	0	1425
KY21.Chr6.33	tr|F6W8Y4|F6W8Y4_CIOIN	99.043	209	2	0	336	544	2	210	4.8e-147	430	99.043	209	2	0	2	210	336	544	1.83e-147	430
KY21.Chr6.330	tr|H2XMN1|H2XMN1_CIOIN	100	111	0	0	19	129	1	111	5.58e-80	229	100	111	0	0	1	111	19	129	7.52e-80	229
KY21.Chr6.332	tr|C4B8W8|C4B8W8_CIOIN	100	765	0	0	9	773	1	765	0	1582	100	765	0	0	1	765	9	773	0	1582
KY21.Chr6.333	tr|F6VBD5|F6VBD5_CIOIN	95.709	2284	20	11	89	2315	1	2263	0	4463	95.709	2284	20	11	1	2263	89	2315	0	4463
KY21.Chr6.335	tr|H2XMC9|H2XMC9_CIOIN	100	126	0	0	1	126	1	126	1.92e-90	256	100	126	0	0	1	126	1	126	3e-90	256
KY21.Chr6.336	tr|F7BBV1|F7BBV1_CIOIN	99.576	236	1	0	4	239	1	236	1.31e-171	481	99.576	236	1	0	1	236	4	239	9.75e-172	481
KY21.Chr6.337	tr|H2Y1U2|H2Y1U2_CIOIN	98	50	1	0	1	50	1	50	1.41e-30	99.4	98	50	1	0	1	50	1	50	2.21e-30	99.4
KY21.Chr6.339	tr|F6U3T3|F6U3T3_CIOIN	95.315	747	18	2	3	749	1	730	0	1463	95.315	747	18	2	1	730	3	749	0	1463
KY21.Chr6.34	tr|F6XZ04|F6XZ04_CIOIN	96.273	161	6	0	19	179	11	171	4.7e-110	310	96.273	161	6	0	11	171	19	179	7.03e-110	310
KY21.Chr6.340	tr|B5UA18|B5UA18_CIOIN	98.907	183	2	0	14	196	1	183	1.14e-136	378	98.907	183	2	0	1	183	14	196	1.67e-136	378
KY21.Chr6.341	tr|F6S997|F6S997_CIOIN	96.011	351	10	2	157	505	51	399	0	644	95.726	351	11	2	51	399	157	505	0	647
KY21.Chr6.343	tr|H2XSX8|H2XSX8_CIOIN	41.176	34	19	1	21	53	11	44	0.14	26.6	41.176	34	19	1	11	44	21	53	0.2	26.6
KY21.Chr6.344	tr|F6URP5|F6URP5_CIOIN	96.727	2597	8	6	211	2773	1	2554	0	5178	96.727	2597	8	6	1	2554	211	2773	0	5178
KY21.Chr6.346	tr|F6SA18|F6SA18_CIOIN	88.906	658	36	5	124	770	1	632	0	1187	88.906	658	36	5	1	632	124	770	0	1187
KY21.Chr6.347	tr|H2XPM1|H2XPM1_CIOIN	52.632	19	9	0	27	45	12	30	0.14	26.2	52.632	19	9	0	12	30	27	45	0.22	26.2
KY21.Chr6.349	tr|F6USB1|F6USB1_CIOIN	99.677	310	1	0	1279	1588	1	310	0	650	99.677	310	1	0	1	310	1279	1588	0	650
KY21.Chr6.35	tr|F6XS35|F6XS35_CIOIN	91.106	416	7	1	188	573	1	416	0	787	91.106	416	7	1	1	416	188	573	0	787
KY21.Chr6.350	tr|F6SA32|F6SA32_CIOIN	100	237	0	0	2	238	1	237	0	498	100	237	0	0	1	237	2	238	0	498
KY21.Chr6.351	tr|Q4H2T4|Q4H2T4_CIOIN	100	527	0	0	11	537	1	527	0	1102	100	527	0	0	1	527	11	537	0	1102
KY21.Chr6.352	tr|F6YXI8|F6YXI8_CIOIN	95.839	793	3	4	5	774	1	786	0	1557	95.839	793	3	4	1	786	5	774	0	1557
KY21.Chr6.354	tr|F6ZGU5|F6ZGU5_CIOIN	88.706	974	31	6	6	970	1	904	0	1650	89.63	974	22	6	1	904	6	970	0	1722
KY21.Chr6.355	tr|F6ZZD5|F6ZZD5_CIOIN	99.471	189	1	0	10	198	1	189	1.81e-135	375	99.471	189	1	0	1	189	10	198	2.71e-135	375
KY21.Chr6.356	tr|H2XZL8|H2XZL8_CIOIN	96.8	125	0	1	24	144	1	125	2.68e-82	236	96.8	125	0	1	1	125	24	144	3.64e-82	236
KY21.Chr6.357	tr|F6ZZG0|F6ZZG0_CIOIN	87.525	505	35	3	2	481	1	502	0	806	87.873	503	33	3	1	500	2	479	0	805
KY21.Chr6.36	tr|F6PIB9|F6PIB9_CIOIN	95.028	181	6	1	6	186	1	178	4.65e-126	355	95.028	181	6	1	1	178	6	186	6.11e-126	355
KY21.Chr6.360	tr|H2XYY3|H2XYY3_CIOIN	94.697	528	25	1	7	534	1	525	0	1020	94.697	528	25	1	1	525	7	534	0	1020
KY21.Chr6.362	tr|H2XKG0|H2XKG0_CIOIN	99.149	470	4	0	7	476	8	477	0	945	99.149	470	4	0	8	477	7	476	0	945
KY21.Chr6.366	tr|H2XNT8|H2XNT8_CIOIN	98.295	176	3	0	2	177	1	176	9.88e-131	362	98.295	176	3	0	1	176	2	177	1.54e-130	362
KY21.Chr6.368	tr|F6SFM8|F6SFM8_CIOIN	99.617	522	2	0	713	1234	1	522	0	1075	99.617	522	2	0	1	522	713	1234	0	1075
KY21.Chr6.369	tr|F6Q671|F6Q671_CIOIN	99.239	394	3	0	12	405	1	394	0	809	99.239	394	3	0	1	394	12	405	0	809
KY21.Chr6.37	tr|F6XRG3|F6XRG3_CIOIN	99.351	154	1	0	2	155	1	154	1.45e-110	313	99.351	154	1	0	1	154	2	155	1.44e-110	313
KY21.Chr6.370	tr|F6VM15|F6VM15_CIOIN	99.41	339	2	0	181	519	1	339	0	700	99.41	339	2	0	1	339	181	519	0	700
KY21.Chr6.372	tr|H2XL82|H2XL82_CIOIN	100	83	0	0	204	286	1	83	5.98e-57	176	100	83	0	0	1	83	204	286	2.71e-57	176
KY21.Chr6.373	tr|F6VM90|F6VM90_CIOIN	99.602	251	1	0	16	266	1	251	0	498	99.602	251	1	0	1	251	16	266	0	498
KY21.Chr6.374	tr|H2XVL3|H2XVL3_CIOIN	99.2	250	2	0	296	545	1	250	0	516	99.2	250	2	0	1	250	296	545	0	516
KY21.Chr6.375	tr|H2XUE9|H2XUE9_CIOIN	100	205	0	0	77	281	15	219	2.58e-149	415	100	205	0	0	15	219	77	281	3.14e-149	415
KY21.Chr6.376	tr|F6VMB8|F6VMB8_CIOIN	100	259	0	0	1111	1369	1	259	0	541	100	259	0	0	1	259	1111	1369	0	541
KY21.Chr6.378	tr|A0A1W5B5N2|A0A1W5B5N2_CIOIN	95.415	349	7	1	5	344	1	349	0	681	95.415	349	7	1	1	349	5	344	0	681
KY21.Chr6.38	tr|F6XQX8|F6XQX8_CIOIN	100	324	0	0	2	325	1	324	0	686	100	324	0	0	1	324	2	325	0	686
KY21.Chr6.380	tr|F6SG74|F6SG74_CIOIN	99.803	508	1	0	152	659	1	508	0	1048	99.803	508	1	0	1	508	152	659	0	1048
KY21.Chr6.381	tr|F6VML3|F6VML3_CIOIN	98.625	291	4	0	1057	1347	1	291	0	598	98.625	291	4	0	1	291	1057	1347	0	598
KY21.Chr6.382	tr|F6T2W0|F6T2W0_CIOIN	99.485	388	2	0	601	988	1	388	0	818	99.485	388	2	0	1	388	601	988	0	818
KY21.Chr6.384	tr|F6W8U8|F6W8U8_CIOIN	100	133	0	0	4	136	1	133	2.46e-95	269	100	133	0	0	1	133	4	136	3.76e-95	269
KY21.Chr6.385	tr|F6V519|F6V519_CIOIN	97.359	1136	10	2	59	1174	1	1136	0	2290	97.359	1136	10	2	1	1136	59	1174	0	2290
